merchant_name,root_category_id,root_category_name
KENGA Караганда,3740,Unknown
Kidsstore_kz,3740,Unknown
Leokidz.kz,3740,Unknown
MARWIN-МЕЛОМАН,3740,Unknown
MSTAR,3740,Unknown
MaxiExpress,3740,Unknown
MiniM,3740,Unknown
NEWTOY,3740,Unknown
NOVOTELL,3740,Unknown
Nura,3740,Unknown
OMAR store,3740,Unknown
OnTrade.kz,3740,Unknown
Smart Technology,3740,Unknown
Velo,3740,Unknown
Vertex,3740,Unknown
Vita мир,3740,Unknown
_ALGA_,3740,Unknown
«Best Erke»,3740,Unknown
АРГЫН,3740,Unknown
Всё для всех,3740,Unknown
Жасмин.,3740,Unknown
ИП Dorbix,3740,Unknown
ИП АЙДАРОВА,3740,Unknown
ИП Кайратова,3740,Unknown
ИП Сейткожанов,3740,Unknown
ИП Төлеген,3740,Unknown
ИП Хамза,3740,Unknown
Казахтелеком Магазин,3740,Unknown
О'КЕЙ,3740,Unknown
Пумба,3740,Unknown
Симба,3740,Unknown
100kolyasok,3740,Unknown
@kids_brando7,3740,Unknown
A-T STORE,3740,Unknown
ALL IN,3740,Unknown
Abal,3740,Unknown
Amivi,3740,Unknown
Anek-Store,3740,Unknown
BABYSTORE,3740,Unknown
Baby Room,3740,Unknown
BabyLand,3740,Unknown
Best-Market,3740,Unknown
Bestmarket,3740,Unknown
Bobek star,3740,Unknown
Champion,3740,Unknown
DNA Tech,3740,Unknown
DOMINO,3740,Unknown
Dadu,3740,Unknown
EAST BREEZE,3740,Unknown
FUTURE BIKE,3740,Unknown
Fora,3740,Unknown
Fresh breeze,3740,Unknown
G-store,3740,Unknown
Global Mart,3740,Unknown
Happiness,3740,Unknown
JoyRide,3740,Unknown
Kinder Land,3740,Unknown
Kinder Smile,3740,Unknown
Leokidz.kz,3740,Unknown
Liko Baby,3740,Unknown
MARWIN-МЕЛОМАН,3740,Unknown
MSTAR,3740,Unknown
MiniM,3740,Unknown
Nazakaz24,3740,Unknown
OMAR store,3740,Unknown
OnTrade.kz,3740,Unknown
Smart Technology,3740,Unknown
TOTS.KZ,3740,Unknown
Vita мир,3740,Unknown
_ALGA_,3740,Unknown
artomolli,3740,Unknown
«Best Erke»,3740,Unknown
Всё для всех,3740,Unknown
Детский магазин SOVA,3740,Unknown
ИП ABD,3740,Unknown
ИП Dorbix,3740,Unknown
ИП Жараспай,3740,Unknown
ИП Төлеген,3740,Unknown
О'КЕЙ,3740,Unknown
Симба,3740,Unknown
A-T STORE,3740,Unknown
ALL IN,3740,Unknown
Anek-Store,3740,Unknown
Artface Сompany,3740,Unknown
DNA Tech,3740,Unknown
DOMINO,3740,Unknown
Inter Shop,3740,Unknown
Leokidz.kz,3740,Unknown
Monsprin,3740,Unknown
PRO MARKET,3740,Unknown
Sulpak,3740,Unknown
«Best Erke»,3740,Unknown
Безопасный Дом,3740,Unknown
ИП DOSS,3740,Unknown
Магазин кухонного оборудования,3740,Unknown
1.kz,93549,Детский транспорт
100kolyasok,93549,Детский транспорт
2People,93549,Детский транспорт
4 сезона,93549,Детский транспорт
5 Звезд,93549,Детский транспорт
A-T STORE,93549,Детский транспорт
AILARY,93549,Детский транспорт
ALL IN,93549,Детский транспорт
Amivi,93549,Детский транспорт
Anek-Store,93549,Детский транспорт
Artface Сompany,93549,Детский транспорт
AsEr TECHNO,93549,Детский транспорт
Atmosfera,93549,Детский транспорт
Avtokresla.kz,93549,Детский транспорт
BALALAND,93549,Детский транспорт
BASARI,93549,Детский транспорт
BabyLand,93549,Детский транспорт
Best-Market,93549,Детский транспорт
Bobek star,93549,Детский транспорт
Champion,93549,Детский транспорт
DIZI STORE,93549,Детский транспорт
DNA Tech,93549,Детский транспорт
DOMINO,93549,Детский транспорт
DOS.KZ,93549,Детский транспорт
Dadu,93549,Детский транспорт
Detskii_avtopark,93549,Детский транспорт
EAST BREEZE,93549,Детский транспорт
FUTURE BIKE,93549,Детский транспорт
Fora,93549,Детский транспорт
Fresh breeze,93549,Детский транспорт
G-store,93549,Детский транспорт
Garden Market,93549,Детский транспорт
Happy shop,93549,Детский транспорт
KABINKA.KZ,93549,Детский транспорт
KAYOMY,93549,Детский транспорт
Kidsstore_kz,93549,Детский транспорт
LIMPOPO,93549,Детский транспорт
Leokidz.kz,93549,Детский транспорт
MARWIN-МЕЛОМАН,93549,Детский транспорт
MSTAR,93549,Детский транспорт
MaxiExpress,93549,Детский транспорт
MegaNetwork.kz,93549,Детский транспорт
MiniM,93549,Детский транспорт
New Lux,93549,Детский транспорт
Nomad,93549,Детский транспорт
Nura,93549,Детский транспорт
OMAR store,93549,Детский транспорт
Oma.kz,93549,Детский транспорт
OnTrade.kz,93549,Детский транспорт
Optom.baby.toyss,93549,Детский транспорт
Pro-integrator,93549,Детский транспорт
Q-Saiman,93549,Детский транспорт
Ridberg kz,93549,Детский транспорт
SPORTiDEA,93549,Детский транспорт
Sauda24.kz,93549,Детский транспорт
Smart Technology,93549,Детский транспорт
SmartOrda,93549,Детский транспорт
Sulpak,93549,Детский транспорт
Vertex,93549,Детский транспорт
Vita мир,93549,Детский транспорт
ZAKAJY.KZ,93549,Детский транспорт
_ALGA_,93549,Детский транспорт
moydom до двери,93549,Детский транспорт
«Kinderland»,93549,Детский транспорт
Баға Like,93549,Детский транспорт
Всё для всех,93549,Детский транспорт
Детский магазин SOVA,93549,Детский транспорт
ИП BABY-LAND,93549,Детский транспорт
ИП DOSS,93549,Детский транспорт
ИП Dorbix,93549,Детский транспорт
ИП Janelly,93549,Детский транспорт
ИП БАРАКАТ АБ,93549,Детский транспорт
ИП МУСАХАНОВА,93549,Детский транспорт
ИП Нур,93549,Детский транспорт
ИП Шопинг,93549,Детский транспорт
О'КЕЙ,93549,Детский транспорт
Официальный магазин,93549,Детский транспорт
Пять Звезд,93549,Детский транспорт
Симба,93549,Детский транспорт
KABINKA.KZ,93550,Аксессуары для электромобилей
100kolyasok,86148,Детские велосипеды и веломобили
4 сезона,86148,Детские велосипеды и веломобили
A-T STORE,86148,Детские велосипеды и веломобили
AILARY,86148,Детские велосипеды и веломобили
Anek-Store,86148,Детские велосипеды и веломобили
BALALAND,86148,Детские велосипеды и веломобили
Best-Market,86148,Детские велосипеды и веломобили
DNA Tech,86148,Детские велосипеды и веломобили
Dadu,86148,Детские велосипеды и веломобили
EAST BREEZE,86148,Детские велосипеды и веломобили
Fora,86148,Детские велосипеды и веломобили
Fresh breeze,86148,Детские велосипеды и веломобили
Happy shop,86148,Детские велосипеды и веломобили
KABINKA.KZ,86148,Детские велосипеды и веломобили
KAYOMY,86148,Детские велосипеды и веломобили
Kidsstore_kz,86148,Детские велосипеды и веломобили
LIMPOPO,86148,Детские велосипеды и веломобили
Leokidz.kz,86148,Детские велосипеды и веломобили
MaxiExpress,86148,Детские велосипеды и веломобили
MiniM,86148,Детские велосипеды и веломобили
New Lux,86148,Детские велосипеды и веломобили
OMAR store,86148,Детские велосипеды и веломобили
Oma.kz,86148,Детские велосипеды и веломобили
OnTrade.kz,86148,Детские велосипеды и веломобили
Q-Saiman,86148,Детские велосипеды и веломобили
SPORTiDEA,86148,Детские велосипеды и веломобили
Smart Technology,86148,Детские велосипеды и веломобили
Sulpak,86148,Детские велосипеды и веломобили
Vertex,86148,Детские велосипеды и веломобили
Vita мир,86148,Детские велосипеды и веломобили
ZAKAJY.KZ,86148,Детские велосипеды и веломобили
_ALGA_,86148,Детские велосипеды и веломобили
Детский магазин SOVA,86148,Детские велосипеды и веломобили
ИП DOSS,86148,Детские велосипеды и веломобили
ИП Dorbix,86148,Детские велосипеды и веломобили
ИП Нур,86148,Детские велосипеды и веломобили
О'КЕЙ,86148,Детские велосипеды и веломобили
Пять Звезд,86148,Детские велосипеды и веломобили
Симба,86148,Детские велосипеды и веломобили
1.kz,3739,Unknown
2People,3739,Unknown
5 Звезд,3739,Unknown
A-T STORE,3739,Unknown
ALL IN,3739,Unknown
Amivi,3739,Unknown
Artface Сompany,3739,Unknown
AsEr TECHNO,3739,Unknown
Atmosfera,3739,Unknown
BASARI,3739,Unknown
BabyLand,3739,Unknown
Best-Market,3739,Unknown
Bobek star,3739,Unknown
Champion,3739,Unknown
DIZI STORE,3739,Unknown
DNA Tech,3739,Unknown
DOMINO,3739,Unknown
DOS.KZ,3739,Unknown
Dadu,3739,Unknown
Detskii_avtopark,3739,Unknown
EAST BREEZE,3739,Unknown
FUTURE BIKE,3739,Unknown
Fora,3739,Unknown
Fresh breeze,3739,Unknown
G-store,3739,Unknown
KABINKA.KZ,3739,Unknown
Leokidz.kz,3739,Unknown
MSTAR,3739,Unknown
MaxiExpress,3739,Unknown
MegaNetwork.kz,3739,Unknown
New Lux,3739,Unknown
Nomad,3739,Unknown
OMAR store,3739,Unknown
Optom.baby.toyss,3739,Unknown
Pro-integrator,3739,Unknown
Sauda24.kz,3739,Unknown
Smart Technology,3739,Unknown
SmartOrda,3739,Unknown
Vertex,3739,Unknown
Vita мир,3739,Unknown
ZAKAJY.KZ,3739,Unknown
_ALGA_,3739,Unknown
Баға Like,3739,Unknown
ИП BABY-LAND,3739,Unknown
ИП Dorbix,3739,Unknown
ИП Janelly,3739,Unknown
ИП БАРАКАТ АБ,3739,Unknown
ИП МУСАХАНОВА,3739,Unknown
ИП Шопинг,3739,Unknown
О'КЕЙ,3739,Unknown
Официальный магазин,3739,Unknown
Симба,3739,Unknown
AILARY,3739,Unknown
Anek-Store,3739,Unknown
Avtokresla.kz,3739,Unknown
BabyLand,3739,Unknown
Bobek star,3739,Unknown
Champion,3739,Unknown
DNA Tech,3739,Unknown
DOMINO,3739,Unknown
Dadu,3739,Unknown
Garden Market,3739,Unknown
KABINKA.KZ,3739,Unknown
Leokidz.kz,3739,Unknown
MARWIN-МЕЛОМАН,3739,Unknown
MSTAR,3739,Unknown
MaxiExpress,3739,Unknown
Nura,3739,Unknown
OMAR store,3739,Unknown
Ridberg kz,3739,Unknown
Vita мир,3739,Unknown
ZAKAJY.KZ,3739,Unknown
moydom до двери,3739,Unknown
«Kinderland»,3739,Unknown
Всё для всех,3739,Unknown
ИП Dorbix,3739,Unknown
Симба,3739,Unknown
AIDA,3685,Unknown
AZIAMED5,3685,Unknown
AliPharma,3685,Unknown
Anek-Store,3685,Unknown
Aziamed,3685,Unknown
Baby Born,3685,Unknown
Best E-commerce,3685,Unknown
Butuz,3685,Unknown
Casa&More Kaz,3685,Unknown
Darihana83,3685,Unknown
Europharma Алматы,3685,Unknown
Europharma Запад,3685,Unknown
Europharma Кызылорда,3685,Unknown
Europharma Нур-Султан,3685,Unknown
Europharma Усть-Каменогорск,3685,Unknown
Europharma Южный Казахстан,3685,Unknown
FitMag,3685,Unknown
Halyk Fresh,3685,Unknown
HalykFresh A-Store,3685,Unknown
HalykFresh Metro,3685,Unknown
Kidsstore_kz,3685,Unknown
MARWIN-МЕЛОМАН,3685,Unknown
NSQ,3685,Unknown
Nazar Pharm,3685,Unknown
Zerde,3685,Unknown
Аптека Alma,3685,Unknown
Аптека SALAMAT,3685,Unknown
Аптека Тумар,3685,Unknown
Аптечный Дом,3685,Unknown
"ИП ""Сабитова М.С.",3685,Unknown
ИП SUYEBAY,3685,Unknown
ИП Даулетова,3685,Unknown
ИП КАПТИЛИНА В С,3685,Unknown
Садыхан Тараз,3685,Unknown
Europharma Алматы,87210,Детская вода
Europharma Южный Казахстан,87210,Детская вода
Kidsstore_kz,87210,Детская вода
MARWIN-МЕЛОМАН,87210,Детская вода
Zerde,87210,Детская вода
Аптека Alma,87210,Детская вода
Аптечный Дом,87210,Детская вода
Anek-Store,3748,Unknown
Butuz,3748,Unknown
Casa&More Kaz,3748,Unknown
Europharma Алматы,3748,Unknown
Europharma Запад,3748,Unknown
Europharma Нур-Султан,3748,Unknown
Europharma Усть-Каменогорск,3748,Unknown
Europharma Южный Казахстан,3748,Unknown
Kidsstore_kz,3748,Unknown
Zerde,3748,Unknown
Аптека Alma,3748,Unknown
Аптека SALAMAT,3748,Unknown
Аптека Тумар,3748,Unknown
Аптечный Дом,3748,Unknown
"ИП ""Сабитова М.С.",3748,Unknown
Аптека Alma,3748,Unknown
Anek-Store,87318,"Детские соки, компоты, чаи"
Butuz,87318,"Детские соки, компоты, чаи"
Darihana83,87318,"Детские соки, компоты, чаи"
Europharma Алматы,87318,"Детские соки, компоты, чаи"
Europharma Запад,87318,"Детские соки, компоты, чаи"
Europharma Кызылорда,87318,"Детские соки, компоты, чаи"
Europharma Нур-Султан,87318,"Детские соки, компоты, чаи"
